"id","business_name","coord_x","coord_y","full_address"
"3000000-101-2001-12108","어망집","198585.290764513    ","451888.132413651    ","서울특별시 종로구 관철동 19-19 "
"3000000-101-2001-12111","막퍼주는집","199703.06826511     ","453532.305546579    ","서울특별시 종로구 명륜2가 216-2 (지상2층) "
"3000000-101-2001-12116","전주쭈꾸미마을","199197.489926876    ","452115.840039474    ","서울특별시 종로구 묘동 199  (지상2층) "
"3000000-101-2001-12117","최가네 쌈밥집","199293.105093921    ","452332.70075873     ","서울특별시 종로구 봉익동 11-5 지상1층 "
"3000000-101-2001-12124","청궁","201238.423065855    ","452001.166393409    ","서울특별시 종로구 창신동 403-16 "
"3000000-101-2001-12138","통통도시락","197650.653736722    ","452368.519288991    ","서울특별시 종로구 도렴동 60-0 "
"3000000-101-2001-12152","요기","199685.899967985    ","453661.84381169     ","서울특별시 종로구 명륜2가 128-0 "
"3000000-101-2001-12165","팔도회집","199904.473854163    ","452205.362960672    ","서울특별시 종로구 연지동 246-0 외1필지 지상1층 "
"3000000-101-2001-12166","중국","197254.922522073    ","453765.453795408    ","서울특별시 종로구 청운동 59-4 "
"3000000-101-2001-12175","세겹식당","198724.055166344    ","451910.359049434    ","서울특별시 종로구 관철동 13-10 "
"3000000-101-2001-12177","공감","196280.352742997    ","456031.240583322    ","서울특별시 종로구 구기동 56-4 (지상1층) "
"3000000-101-2001-12178","롤인익선","199026.256176046    ","452451.307159504    ","서울특별시 종로구 익선동 93-0 "
"3000000-101-2001-12202","두꺼비","199693.041130257    ","451945.977614449    ","서울특별시 종로구 예지동 50-0 "
"3000000-101-2001-12207","술로장생빠","200453.517638765    ","452059.952798652    ","서울특별시 종로구 종로5가 268-0 "
"3000000-101-2001-12215","팻레그 동묘","201273.319372075    ","452041.639055338    ","서울특별시 종로구 창신동 403-6 지상1층 "
"3000000-101-2001-12218","곰발 GOMBAL","199174.38334774     ","452150.778808703    ","서울특별시 종로구 돈의동 125-1 동아빌딩 "
"3000000-101-2001-12228","원할머니보쌈족발 종로5가점","199913.736412998    ","452181.573855188    ","서울특별시 종로구 연지동 254-1 1층 "
"3000000-101-2001-12241","김진목삼","197239.609472492    ","452764.161232533    ","서울특별시 종로구 필운동 164 "
"3000000-101-2001-12246","하늘정원","199115.038000796    ","452135.544811633    ","서울특별시 종로구 돈의동 153 "
"3000000-101-2001-12248","그때그집","198935.719217817    ","452209.436708379    ","서울특별시 종로구 낙원동 227 "
"3000000-101-2001-12249","의정부부대찌게","201875.702357184    ","452412.128680276    ","서울특별시 종로구 숭인동 1414 지상1층 "
"3000000-101-2001-12252","달리구라스","200994.878268826    ","452144.75267472     ","서울특별시 종로구 창신동 459-25  (지상2층) "
"3000000-101-2001-12256","명장","200041.399881454    ","453810.536805899    ","서울특별시 종로구 혜화동 83-1 "
"3000000-101-2001-12260","장어야놀자","201192.534300327    ","452436.247037246    ","서울특별시 종로구 창신동 232 두산아파트 103동 703호"
"3000000-101-2001-12265","왕비집 종로점","198709.914471904    ","451849.824393559    ","서울특별시 종로구 관철동 12-11 지상2층~4층 "
"3000000-101-2001-12268","팔오삼","198614.76302281     ","452493.648635659    ","서울특별시 종로구 관훈동 84-23 "
"3000000-101-2001-12273","에디션 엠","199996.572525143    ","453316.130767563    ","서울특별시 종로구 명륜4가 112-1 "
"3000000-101-2001-12274","백팩","200180.614971988    ","453354.910382443    ","서울특별시 종로구 동숭동 1-65 "
"3000000-101-2001-12280","황생가 칼국수","198220.623684675    ","453088.80187092     ","서울특별시 종로구 소격동 84 "
"3000000-101-2001-12281","테리야끼","199552.254965973    ","452004.946950684    ","서울특별시 종로구 종로4가 59-2 "
"3000000-101-2001-12300","온(따뜻한 솥밥)","198627.643756692    ","452465.325012651    ","서울특별시 종로구 관훈동 56-1 "
"3000000-101-2001-12308","종로김밥독립문점","196467.975088253    ","452566.134030104    ","서울특별시 종로구 무악동 82 무악현대아파트 "
"3000000-101-2001-12312","대화정","199842.308556774    ","452090.306418585    ","서울특별시 종로구 종로4가 10  (지상1층) "
"3000000-101-2001-12316","광화문 용두쭈꾸미","197694.483927173    ","452054.535485064    ","서울특별시 종로구 당주동 170-2 "
"3000000-101-2001-12321","굴림 서촌점","197421.316390307    ","453037.962393978    ","서울특별시 종로구 창성동 136 "
"3000000-101-2001-12333","창신육회","199917.612141206    ","452018.753224592    ","서울특별시 종로구 종로4가 165-3 "
"3000000-101-2001-12334","임성용의 부추곱창","200017.592004944    ","453411.534942853    ","서울특별시 종로구 명륜4가 16-2 "
"3000000-101-2001-12345","불타는삼겹살","201474.131735778    ","452320.596002931    ","서울특별시 종로구 숭인동 268 "
"3000000-101-2001-12348","가회정","198683.500763646    ","453215.550877971    ","서울특별시 종로구 가회동 177-1 "
"3000000-101-2001-12351","비앤비","199076.079256135    ","452112.074785736    ","서울특별시 종로구 낙원동 159 지상1층 "
"3000000-101-2001-12358","신천순대국","196787.886795213    ","451814.424196043    ","서울특별시 종로구 교남동 51 지상1층 "
"3000000-101-2001-12359","환식당","199712.8126554      ","453511.586853487    ","서울특별시 종로구 명륜2가 220 "
"3000000-101-2001-12362","대봉수 대학로족발·보쌈","200034.584433852    ","453577.361028716    ","서울특별시 종로구 혜화동 143-2 "
"3000000-101-2001-12366","힐링타임365","198771.23343518     ","452226.87515513     ","서울특별시 종로구 인사동 37 3층 "
"3000000-101-2001-12367","목포횟집","200901.361073247    ","452320.135720386    ","서울특별시 종로구 창신동 582-46 "
"3000000-101-2001-12368","황토골","199200.084285124    ","452135.822200515    ","서울특별시 종로구 묘동 193-1 "
"3000000-101-2001-12369","(주)참치공방 정다운지점","198544.216640638    ","451873.640046886    ","서울특별시 종로구 관철동 43-7 지상2층 "
"3000000-101-2001-12374","청진복집","198270.005356784    ","452183.592248559    ","서울특별시 종로구 청진동 30 "
"3000000-101-2001-12376","이화주막","199154.913822495    ","452214.432214881    ","서울특별시 종로구 돈의동 107 (지상1층) "
"3000000-101-2001-12381","전주식당","198993.017509972    ","452588.657767645    ","서울특별시 종로구 운니동 64-1 "
"3000000-101-2001-12390","팔각도 종로3가역점","199200.084285124    ","452135.822200515    ","서울특별시 종로구 묘동 193-1 "
"3000000-101-2001-12391","준호네 부대찌개 성대","199652.817727188    ","453552.062000606    ","서울특별시 종로구 명륜3가 82-3 "
"3000000-101-2001-12396","한사리 감자탕 & 뼈구이 종로점","198764.063085153    ","451885.639756666    ","서울특별시 종로구 관철동 13-3 "
"3000000-101-2001-12399","리킨 호프","198918.099510597    ","452235.88369074     ","서울특별시 종로구 낙원동 236-1 지상1층 "
"3000000-101-2001-12404","농민 사골 순대국","201834.95408039     ","452450.347246254    ","서울특별시 종로구 숭인동 200-8 "
"3000000-101-2001-12405","깡통만두","198701.269609044    ","452874.137742831    ","서울특별시 종로구 재동 84-22 지상1층 "
"3000000-101-2001-12406","용수산","198956.805329384    ","453016.449086946    ","서울특별시 종로구 원서동 145 지상1층 "
"3000000-101-2001-12410","서촌 봉평막국수","197251.149578416    ","452723.276026057    ","서울특별시 종로구 필운동 193 "
"3000000-101-2001-12413","95&96(감성포차)","201927.747023167    ","452895.201025976    ","서울특별시 종로구 숭인동 397 1층 "
"3000000-101-2002-11833","편안한집","198454.438060665    ","453890.349586514    ","서울특별시 종로구 삼청동 27-3 지상1,2층 "
"3000000-101-2002-11835","삼포","200470.834715499    ","451993.556552448    ","서울특별시 종로구 종로5가 281-11 "
"3000000-101-2002-11840","우지커피","200100.581572566    ","452947.100374044    ","서울특별시 종로구 연건동 72-2 "
"3000000-101-2002-11841","메핏(Mefit)","199838.168895519    ","452294.415935703    ","서울특별시 종로구 연지동 173 "
"3000000-101-2002-11846","네팔 태국 음식점","200953.828986465    ","452218.574010911    ","서울특별시 종로구 창신동 542-5 1층 "
"3000000-101-2002-11856","종로백부장집  닭한마리","198221.684142151    ","452201.261939728    ","서울특별시 종로구 청진동 3-1 "
"3000000-101-2002-11869","가정식당","197186.436038837    ","453106.393727858    ","서울특별시 종로구 누하동 20 "
"3000000-101-2002-11870","써브웨이 (광화문점)","197503.476881671    ","452192.01326225     ","서울특별시 종로구 당주동 128-17 (지상1층) "
"3000000-101-2002-11872","시민식당 2호점","198681.571899164    ","452050.274345174    ","서울특별시 종로구 인사동 98 "
"3000000-101-2002-11878","광화문 허니 떡볶이","197826.356739032    ","452021.760313896    ","서울특별시 종로구 신문로1가 1-1 "
"3000000-101-2002-11881","점심시간","199411.165819372    ","454134.435502614    ","서울특별시 종로구 명륜3가 1-207 "
"3000000-101-2002-11891","감골집","199987.064050683    ","452715.839724993    ","서울특별시 종로구 연건동 273-1 "
"3000000-101-2002-11892","혜화 삼겹살 대통령 직영본점","200175.860583949    ","453511.810395455    ","서울특별시 종로구 혜화동 197-1 "
"3000000-101-2002-11893","치킨파트너","200782.464324972    ","452699.817602205    ","서울특별시 종로구 창신동 629-9 지상1층 "
"3000000-101-2002-11899","통큰갈비","199967.186078655    ","453492.350967262    ","서울특별시 종로구 명륜2가 21-18 지상1층 "
"3000000-101-2002-11902","유끼","198913.496136105    ","452416.170780139    ","서울특별시 종로구 낙원동 58-1 외6필지(지하1층 112호) "
"3000000-101-2002-11908","오빌리프","199654.085820929    ","453433.837045811    ","서울특별시 종로구 명륜3가 108-13 "
"3000000-101-2002-11912","나주식당","201334.071039894    ","452869.862314871    ","서울특별시 종로구 숭인동 56-17 ,지상1층 "
"3000000-101-2002-11915","로마네꽁띠","198546.036097455    ","452851.220142557    ","서울특별시 종로구 안국동 71-2 "
"3000000-101-2002-11932","돌밭 메밀꽃","197607.480473658    ","452954.731331564    ","서울특별시 종로구 통의동 7-23 "
"3000000-101-2002-11934","비비큐 대학로 명륜점","199752.61485803     ","453537.938046119    ","서울특별시 종로구 명륜2가 149 "
"3000000-101-2002-11939","페르시아궁전","199714.646564875    ","453623.583015923    ","서울특별시 종로구 명륜2가 121-1 "
"3000000-101-2002-11943","인사동풍경이 있는 찻집 ","198672.779790299    ","452327.844612238    ","서울특별시 종로구 관훈동 197-4  (지상2층) "
"3000000-101-2002-11944","프롬하츠커피 대학로점","200062.45765396     ","453364.776817319    ","서울특별시 종로구 명륜4가 30-4 "
"3000000-101-2002-11947","오하하커피 종로구청점","198134.379750231    ","452229.772481037    ","서울특별시 종로구 청진동 215-1 지상1층 "
"3000000-101-2002-11950","쇼타 돈부리","199503.050654871    ","454066.222178827    ","서울특별시 종로구 명륜3가 1-205 B1층 "
"3000000-101-2002-11955","오복당","198356.951662275    ","453665.577281972    ","서울특별시 종로구 삼청동 47-2 "
"3000000-101-2002-11958","하누소","198811.497417806    ","452301.907780717    ","서울특별시 종로구 낙원동 272 "
"3000000-101-2002-11964","등촌샤브칼국수","198805.558217982    ","451830.208951284    ","서울특별시 종로구 관철동 10-23 1층 "
"3000000-101-2002-11965","본점이강순실비집","198706.576103155    ","451810.647699719    ","서울특별시 종로구 관철동 11-11 "
"3000000-101-2002-11970","실비식당","198697.084384467    ","452029.674674531    ","서울특별시 종로구 인사동 90 "
"3000000-101-2002-11972","명동칼국수","201819.505161083    ","452434.938226703    ","서울특별시 종로구 숭인동 200-15 "
"3000000-101-2002-11973","품 청국장","199503.050654871    ","454066.222178827    ","서울특별시 종로구 명륜3가 1-205 "
"3000000-101-2002-11975","함평식당","201632.090573923    ","452148.472812568    ","서울특별시 종로구 숭인동 234-80 동일상가동 214호"
"3000000-101-2002-11977","하늘 아래 바람","199893.960124769    ","453290.067684848    ","서울특별시 종로구 명륜4가 154-12 "
"3000000-101-2002-11978","효자왕족발","197392.483380654    ","452945.245444314    ","서울특별시 종로구 통인동 147-12 "
"3000000-101-2002-11982","첼로","199187.415492397    ","452451.248888358    ","서울특별시 종로구 권농동 186 "
